flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,window_id,window_type,window_start,window_end,packet_offset,packet_count,byte_count,mean_packet_size,std_packet_size,median_packet_size,p95_packet_size,mean_iat,std_iat,median_iat,p95_iat,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate,byte_rate,burst_count,mean_burst_size,burst_rate,direction_switch_count
20260823_150817_web_001_e5b6_flow_00001,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00001_prefix_20,prefix_20,0.000,2.204,0,20.000000,3541.000000,177.050000,55.405302,178.000000,264.800000,0.115979,0.122951,0.076982,0.340270,20.000000,0.000000,3541.000000,0.000000,9.076020,1606.909403,13.000000,1.538462,5.899413,0.000000
20260823_150936_web_001_534c_flow_00000,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00000_prefix_20,prefix_20,0.000,1.432,0,20.000000,4062.000000,203.100000,86.463807,174.000000,333.900000,0.075376,0.081597,0.044525,0.169647,20.000000,0.000000,4062.000000,0.000000,13.965168,2836.325693,9.000000,2.222222,6.284326,0.000000
20260823_150936_web_001_534c_flow_00001,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00001_prefix_20,prefix_20,0.000,0.971,0,20.000000,6115.000000,305.750000,115.211490,308.500000,450.800000,0.051128,0.058802,0.028499,0.173607,20.000000,0.000000,6115.000000,0.000000,20.588100,6294.811465,8.000000,2.500000,8.235240,0.000000
20260823_151441_video_001_104d_flow_00000,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00000_prefix_20,prefix_20,0.000,0.070,0,20.000000,21790.000000,1089.500000,336.378879,1126.500000,1420.000000,0.003691,0.003709,0.002445,0.011594,20.000000,0.000000,21790.000000,0.000000,285.221701,310749.043522,1.000000,20.000000,14.261085,0.000000
20260823_151441_video_001_104d_flow_00001,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00001_prefix_20,prefix_20,0.000,0.523,0,20.000000,4696.000000,234.800000,79.479935,240.500000,318.600000,0.027521,0.027277,0.016139,0.068655,20.000000,0.000000,4696.000000,0.000000,38.247972,8980.623841,5.000000,4.000000,9.561993,0.000000
20260823_151621_video_001_efa4_flow_00000,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00000_prefix_20,prefix_20,0.000,0.305,0,20.000000,19881.000000,994.050000,375.233457,999.500000,1420.000000,0.016032,0.016799,0.012452,0.036904,20.000000,0.000000,19881.000000,0.000000,65.657518,65266.855362,2.000000,10.000000,6.565752,0.000000
20260823_151621_video_001_efa4_flow_00001,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00001_prefix_20,prefix_20,0.000,0.553,0,20.000000,4990.000000,249.500000,61.083140,259.500000,339.250000,0.029100,0.026965,0.022022,0.077267,20.000000,0.000000,4990.000000,0.000000,36.173029,9025.170719,4.000000,5.000000,7.234606,0.000000
20260823_153012_video_001_641b_flow_00000,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00000_prefix_20,prefix_20,0.000,0.141,0,20.000000,14039.000000,701.950000,218.958095,682.000000,1004.800000,0.007438,0.006687,0.005614,0.018275,20.000000,0.000000,14039.000000,0.000000,141.527099,99344.946868,1.000000,20.000000,7.076355,0.000000
20260823_153012_video_001_641b_flow_00001,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00001_prefix_20,prefix_20,0.000,0.119,0,20.000000,19863.000000,993.150000,308.079742,918.000000,1420.000000,0.006241,0.005663,0.005218,0.017930,20.000000,0.000000,19863.000000,0.000000,168.659617,167504.298131,1.000000,20.000000,8.432981,0.000000
20260823_153142_video_001_2480_flow_00000,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00000_prefix_20,prefix_20,0.000,0.983,0,20.000000,16358.000000,817.900000,251.606618,884.000000,1196.400000,0.051714,0.049468,0.033877,0.134705,20.000000,0.000000,16358.000000,0.000000,20.354997,16648.351726,8.000000,2.500000,8.141999,0.000000
20260823_153142_video_001_2480_flow_00001,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00001_prefix_20,prefix_20,0.000,1.241,0,20.000000,4292.000000,214.600000,70.934054,217.000000,319.700000,0.065336,0.079517,0.045806,0.196904,20.000000,0.000000,4292.000000,0.000000,16.110954,3457.410680,8.000000,2.500000,6.444382,0.000000
20260823_154438_video_001_566f_flow_00000,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00000_prefix_20,prefix_20,0.000,0.070,0,20.000000,24389.000000,1219.450000,220.530151,1344.500000,1420.000000,0.003702,0.004083,0.001997,0.013283,20.000000,0.000000,24389.000000,0.000000,284.366420,346770.631402,1.000000,20.000000,14.218321,0.000000
20260823_154438_video_001_566f_flow_00001,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00001_prefix_20,prefix_20,0.000,0.378,0,20.000000,4370.000000,218.500000,57.754221,225.500000,292.600000,0.019890,0.015626,0.016339,0.042780,20.000000,0.000000,4370.000000,0.000000,52.923400,11563.762988,2.000000,10.000000,5.292340,0.000000
20260823_154613_video_001_c9ea_flow_00000,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00000_prefix_20,prefix_20,0.000,0.092,0,20.000000,21297.000000,1064.850000,347.672587,1173.500000,1420.000000,0.004845,0.003389,0.004611,0.010352,20.000000,0.000000,21297.000000,0.000000,217.267859,231357.679453,1.000000,20.000000,10.863393,0.000000
20260823_154613_video_001_c9ea_flow_00001,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00001_prefix_20,prefix_20,0.000,0.852,0,20.000000,4569.000000,228.450000,66.634432,226.000000,357.300000,0.044840,0.042785,0.029217,0.114521,20.000000,0.000000,4569.000000,0.000000,23.475087,5362.883691,6.000000,3.333333,7.042526,0.000000
20260823_154721_video_001_0564_flow_00000,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00000_prefix_20,prefix_20,0.000,0.098,0,20.000000,23788.000000,1189.400000,300.525440,1406.500000,1420.000000,0.005174,0.004666,0.003414,0.015123,20.000000,0.000000,23788.000000,0.000000,203.451185,241984.838928,1.000000,20.000000,10.172559,0.000000
20260823_154721_video_001_0564_flow_00001,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00001_prefix_20,prefix_20,0.000,0.466,0,20.000000,3752.000000,187.600000,61.349328,174.500000,293.200000,0.024545,0.028066,0.009087,0.084663,20.000000,0.000000,3752.000000,0.000000,42.885927,8045.399846,4.000000,5.000000,8.577185,0.000000
20260823_154851_video_001_b4dc_flow_00000,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00000_prefix_20,prefix_20,0.000,1.328,0,20.000000,4121.000000,206.050000,81.249292,200.500000,342.000000,0.069920,0.066134,0.055483,0.182721,20.000000,0.000000,4121.000000,0.000000,15.054784,3102.038162,12.000000,1.666667,9.032870,0.000000
20260823_154851_video_001_b4dc_flow_00001,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00001_prefix_20,prefix_20,0.000,0.477,0,20.000000,20754.000000,1037.700000,287.261223,1098.500000,1420.000000,0.025120,0.024385,0.013690,0.070988,20.000000,0.000000,20754.000000,0.000000,41.904904,43484.718497,5.000000,4.000000,10.476226,0.000000
20260823_155010_video_001_c5d9_flow_00000,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00000_prefix_20,prefix_20,0.000,0.110,0,20.000000,21781.000000,1089.050000,304.622303,1100.500000,1420.000000,0.005770,0.004167,0.005375,0.012900,20.000000,0.000000,21781.000000,0.000000,182.417166,198661.414228,1.000000,20.000000,9.120858,0.000000
20260823_155010_video_001_c5d9_flow_00001,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00001_prefix_20,prefix_20,0.000,0.709,0,20.000000,5117.000000,255.850000,73.230646,237.500000,372.700000,0.037331,0.038425,0.029354,0.115645,20.000000,0.000000,5117.000000,0.000000,28.197019,7214.207361,5.000000,4.000000,7.049255,0.000000
20260823_155216_video_001_1ce3_flow_00000,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00000_prefix_20,prefix_20,0.000,2.833,0,20.000000,4806.000000,240.300000,71.997986,245.500000,354.350000,0.149095,0.153765,0.094052,0.492314,20.000000,0.000000,4806.000000,0.000000,7.060118,1696.546335,16.000000,1.250000,5.648094,0.000000
20260823_155216_video_001_1ce3_flow_00001,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00001_prefix_20,prefix_20,0.000,3.263,0,20.000000,6100.000000,305.000000,143.841232,322.500000,502.900000,0.171719,0.142464,0.129598,0.426132,20.000000,0.000000,6100.000000,0.000000,6.129976,1869.642657,18.000000,1.111111,5.516978,0.000000
20260823_155349_messaging_001_f90a_flow_00000,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00000_prefix_20,prefix_20,0.000,0.207,0,20.000000,21310.000000,1065.500000,328.572443,1137.500000,1420.000000,0.010914,0.011696,0.005330,0.031188,20.000000,0.000000,21310.000000,0.000000,96.446848,102764.116463,1.000000,20.000000,4.822342,0.000000
20260823_155349_messaging_001_f90a_flow_00001,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00001_prefix_20,prefix_20,0.000,0.957,0,20.000000,4054.000000,202.700000,66.542543,205.000000,327.150000,0.050347,0.044688,0.040040,0.117730,20.000000,0.000000,4054.000000,0.000000,20.907554,4237.961277,8.000000,2.500000,8.363022,0.000000
20260823_155823_messaging_001_2056_flow_00000,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00000_prefix_20,prefix_20,0.000,0.212,0,20.000000,4588.000000,229.400000,87.796014,244.500000,359.200000,0.011133,0.008899,0.008410,0.028423,20.000000,0.000000,4588.000000,0.000000,94.553405,21690.551008,1.000000,20.000000,4.727670,0.000000
20260823_155823_messaging_001_2056_flow_00001,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00001_prefix_20,prefix_20,0.000,0.027,0,20.000000,25884.000000,1294.200000,220.013772,1420.000000,1420.000000,0.001445,0.001423,0.001113,0.004751,20.000000,0.000000,25884.000000,0.000000,728.262936,942517.891168,1.000000,20.000000,36.413147,0.000000
20260823_160152_messaging_001_2144_flow_00000,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00000_prefix_20,prefix_20,0.000,0.440,0,20.000000,4376.000000,218.800000,70.961680,226.500000,332.750000,0.023136,0.023215,0.017128,0.077941,20.000000,0.000000,4376.000000,0.000000,45.498170,9954.999573,3.000000,6.666667,6.824725,0.000000
20260823_160152_messaging_001_2144_flow_00001,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00001_prefix_20,prefix_20,0.000,0.096,0,20.000000,21286.000000,1064.300000,318.804188,1112.000000,1420.000000,0.005036,0.004945,0.003769,0.013288,20.000000,0.000000,21286.000000,0.000000,209.041648,222483.026012,1.000000,20.000000,10.452082,0.000000
20260823_160304_messaging_001_b4de_flow_00000,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00000_prefix_20,prefix_20,0.000,0.471,0,20.000000,4151.000000,207.550000,48.367835,195.500000,274.050000,0.024811,0.031572,0.014972,0.088354,20.000000,0.000000,4151.000000,0.000000,42.425164,8805.342710,3.000000,6.666667,6.363775,0.000000
20260823_160304_messaging_001_b4de_flow_00001,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00001_prefix_20,prefix_20,0.000,0.107,0,20.000000,25253.000000,1262.650000,243.496258,1420.000000,1420.000000,0.005631,0.004281,0.004415,0.013160,20.000000,0.000000,25253.000000,0.000000,186.928727,236025.557376,1.000000,20.000000,9.346436,0.000000
20260823_160438_messaging_001_3d1b_flow_00000,real_20260823_160438_messaging_001_3d1b,20260823_160438_messaging_001_3d1b,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160438_messaging_001_3d1b_flow_00000_prefix_20,prefix_20,0.000,0.165,0,20.000000,22848.000000,1142.400000,317.719908,1282.000000,1420.000000,0.008658,0.009898,0.006686,0.031761,20.000000,0.000000,22848.000000,0.000000,121.576857,138889.401939,1.000000,20.000000,6.078843,0.000000
