flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,window_id,window_type,window_start,window_end,packet_offset,packet_count,byte_count,mean_packet_size,std_packet_size,median_packet_size,p95_packet_size,mean_iat,std_iat,median_iat,p95_iat,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate,byte_rate,burst_count,mean_burst_size,burst_rate,direction_switch_count
20260823_150323_web_001_2c60_flow_00000,real_20260823_150323_web_001_2c60,20260823_150323_web_001_2c60,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150323_web_001_2c60_flow_00000_win_10s,window_10s,0.000,10.000,0,88.000000,16066.000000,182.568182,59.584698,176.000000,275.300000,0.113042,0.106201,0.076889,0.291163,88.000000,0.000000,16066.000000,0.000000,8.800000,1606.600000,56.000000,1.571429,5.600000,0.000000
20260823_150323_web_001_2c60_flow_00001,real_20260823_150323_web_001_2c60,20260823_150323_web_001_2c60,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150323_web_001_2c60_flow_00001_win_10s,window_10s,0.000,10.000,0,78.000000,23551.000000,301.935897,118.059670,297.500000,498.350000,0.129303,0.110332,0.106152,0.302143,78.000000,0.000000,23551.000000,0.000000,7.800000,2355.100000,57.000000,1.368421,5.700000,0.000000
20260823_150454_web_001_17f5_flow_00000,real_20260823_150454_web_001_17f5,20260823_150454_web_001_17f5,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150454_web_001_17f5_flow_00000_win_10s,window_10s,0.000,10.000,0,104.000000,23136.000000,222.461538,76.426426,224.000000,347.700000,0.094952,0.091014,0.077510,0.276832,104.000000,0.000000,23136.000000,0.000000,10.400000,2313.600000,60.000000,1.733333,6.000000,0.000000
20260823_150454_web_001_17f5_flow_00001,real_20260823_150454_web_001_17f5,20260823_150454_web_001_17f5,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150454_web_001_17f5_flow_00001_win_10s,window_10s,0.000,10.000,0,116.000000,26258.000000,226.362069,71.339934,236.000000,350.000000,0.086875,0.090093,0.061716,0.260620,116.000000,0.000000,26258.000000,0.000000,11.600000,2625.800000,64.000000,1.812500,6.400000,0.000000
20260823_150634_web_001_ddf0_flow_00000,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150634_web_001_ddf0_flow_00000_win_10s,window_10s,0.000,10.000,0,70.000000,18151.000000,259.300000,99.393353,244.000000,444.850000,0.144863,0.154652,0.107053,0.410494,70.000000,0.000000,18151.000000,0.000000,7.000000,1815.100000,51.000000,1.372549,5.100000,0.000000
20260823_150634_web_001_ddf0_flow_00001,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150634_web_001_ddf0_flow_00001_win_10s,window_10s,0.000,10.000,0,63.000000,15750.000000,250.000000,74.304180,250.000000,370.700000,0.152630,0.171708,0.102352,0.340063,63.000000,0.000000,15750.000000,0.000000,6.300000,1575.000000,47.000000,1.340426,4.700000,0.000000
20260823_150817_web_001_e5b6_flow_00000,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00000_win_10s,window_10s,0.000,10.000,0,82.000000,26273.000000,320.402439,106.692842,325.000000,482.750000,0.122638,0.114156,0.095510,0.345092,82.000000,0.000000,26273.000000,0.000000,8.200000,2627.300000,56.000000,1.464286,5.600000,0.000000
20260823_150817_web_001_e5b6_flow_00001,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00001_win_10s,window_10s,0.000,10.000,0,81.000000,14614.000000,180.419753,70.922469,172.000000,283.000000,0.124256,0.125279,0.076884,0.368857,81.000000,0.000000,14614.000000,0.000000,8.100000,1461.400000,49.000000,1.653061,4.900000,0.000000
20260823_150936_web_001_534c_flow_00000,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00000_win_10s,window_10s,0.000,10.000,0,139.000000,29365.000000,211.258993,71.050832,201.000000,332.600000,0.071626,0.079771,0.044638,0.210360,139.000000,0.000000,29365.000000,0.000000,13.900000,2936.500000,65.000000,2.138462,6.500000,0.000000
20260823_150936_web_001_534c_flow_00001,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00001_win_10s,window_10s,0.000,10.000,0,181.000000,65947.000000,364.348066,132.798545,372.000000,564.000000,0.055549,0.064333,0.038160,0.178941,181.000000,0.000000,65947.000000,0.000000,18.100000,6594.700000,75.000000,2.413333,7.500000,0.000000
20260823_151441_video_001_104d_flow_00000,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00000_win_10s,window_10s,0.000,10.000,0,2589.000000,2972218.000000,1148.017767,313.177759,1255.000000,1420.000000,0.003864,0.003854,0.002683,0.011900,2589.000000,0.000000,2972218.000000,0.000000,258.900000,297221.800000,1.000000,2589.000000,0.100000,0.000000
20260823_151441_video_001_104d_flow_00001,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00001_win_10s,window_10s,0.000,10.000,0,416.000000,86587.000000,208.141827,75.493196,208.000000,333.500000,0.024068,0.021703,0.018493,0.065158,416.000000,0.000000,86587.000000,0.000000,41.600000,8658.700000,45.000000,9.244444,4.500000,0.000000
20260823_151621_video_001_efa4_flow_00000,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00000_win_10s,window_10s,0.000,10.000,0,634.000000,679325.000000,1071.490536,310.486777,1094.000000,1420.000000,0.015674,0.015925,0.010796,0.048738,634.000000,0.000000,679325.000000,0.000000,63.400000,67932.500000,30.000000,21.133333,3.000000,0.000000
20260823_151621_video_001_efa4_flow_00001,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00001_win_10s,window_10s,0.000,10.000,0,191.000000,44065.000000,230.706806,74.733228,228.000000,343.500000,0.052042,0.053901,0.035302,0.153452,191.000000,0.000000,44065.000000,0.000000,19.100000,4406.500000,73.000000,2.616438,7.300000,0.000000
20260823_153012_video_001_641b_flow_00000,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00000_win_10s,window_10s,0.000,10.000,0,1354.000000,1042840.000000,770.192024,276.114107,778.000000,1208.050000,0.007389,0.007433,0.004916,0.022209,1354.000000,0.000000,1042840.000000,0.000000,135.400000,104284.000000,2.000000,677.000000,0.200000,0.000000
20260823_153012_video_001_641b_flow_00001,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00001_win_10s,window_10s,0.000,10.000,0,1225.000000,1277276.000000,1042.674286,317.069581,1077.000000,1420.000000,0.008166,0.008286,0.005805,0.024465,1225.000000,0.000000,1277276.000000,0.000000,122.500000,127727.600000,3.000000,408.333333,0.300000,0.000000
20260823_153142_video_001_2480_flow_00000,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00000_win_10s,window_10s,0.000,10.000,0,175.000000,139691.000000,798.234286,282.462209,814.000000,1258.600000,0.057005,0.063156,0.035391,0.179878,175.000000,0.000000,139691.000000,0.000000,17.500000,13969.100000,63.000000,2.777778,6.300000,0.000000
20260823_153142_video_001_2480_flow_00001,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00001_win_10s,window_10s,0.000,10.000,0,95.000000,20486.000000,215.642105,71.778888,222.000000,324.200000,0.103855,0.096542,0.074080,0.300415,95.000000,0.000000,20486.000000,0.000000,9.500000,2048.600000,57.000000,1.666667,5.700000,0.000000
20260823_154438_video_001_566f_flow_00000,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00000_win_10s,window_10s,0.000,10.000,0,2217.000000,2564537.000000,1156.760036,309.539246,1268.000000,1420.000000,0.004512,0.004411,0.003093,0.012871,2217.000000,0.000000,2564537.000000,0.000000,221.700000,256453.700000,1.000000,2217.000000,0.100000,0.000000
20260823_154438_video_001_566f_flow_00001,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00001_win_10s,window_10s,0.000,10.000,0,416.000000,97676.000000,234.798077,82.540506,233.000000,378.500000,0.024095,0.024017,0.016973,0.068893,416.000000,0.000000,97676.000000,0.000000,41.600000,9767.600000,47.000000,8.851064,4.700000,0.000000
20260823_154613_video_001_c9ea_flow_00000,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00000_win_10s,window_10s,0.000,10.000,0,1838.000000,2120997.000000,1153.970076,303.118860,1251.500000,1420.000000,0.005441,0.005403,0.003783,0.015819,1838.000000,0.000000,2120997.000000,0.000000,183.800000,212099.700000,1.000000,1838.000000,0.100000,0.000000
20260823_154613_video_001_c9ea_flow_00001,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00001_win_10s,window_10s,0.000,10.000,0,297.000000,64404.000000,216.848485,71.956454,213.000000,331.400000,0.033718,0.032525,0.024558,0.101159,297.000000,0.000000,64404.000000,0.000000,29.700000,6440.400000,72.000000,4.125000,7.200000,0.000000
20260823_154721_video_001_0564_flow_00000,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00000_win_10s,window_10s,0.000,10.000,0,2831.000000,3328938.000000,1175.887672,300.838072,1299.000000,1420.000000,0.003533,0.003632,0.002441,0.010835,2831.000000,0.000000,3328938.000000,0.000000,283.100000,332893.800000,1.000000,2831.000000,0.100000,0.000000
20260823_154721_video_001_0564_flow_00001,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00001_win_10s,window_10s,0.000,10.000,0,424.000000,78571.000000,185.308962,66.525788,185.500000,294.700000,0.023637,0.023578,0.016110,0.075403,424.000000,0.000000,78571.000000,0.000000,42.400000,7857.100000,51.000000,8.313725,5.100000,0.000000
20260823_154851_video_001_b4dc_flow_00000,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00000_win_10s,window_10s,0.000,10.000,0,134.000000,28035.000000,209.216418,71.345006,212.000000,311.400000,0.074939,0.065495,0.055101,0.207706,134.000000,0.000000,28035.000000,0.000000,13.400000,2803.500000,70.000000,1.914286,7.000000,0.000000
20260823_154851_video_001_b4dc_flow_00001,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00001_win_10s,window_10s,0.000,10.000,0,402.000000,407723.000000,1014.236318,324.325977,1074.000000,1420.000000,0.024928,0.024940,0.016896,0.070105,402.000000,0.000000,407723.000000,0.000000,40.200000,40772.300000,57.000000,7.052632,5.700000,0.000000
20260823_155010_video_001_c5d9_flow_00000,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00000_win_10s,window_10s,0.000,10.000,0,1767.000000,1988487.000000,1125.346350,313.236344,1207.000000,1420.000000,0.005661,0.005663,0.003888,0.017493,1767.000000,0.000000,1988487.000000,0.000000,176.700000,198848.700000,1.000000,1767.000000,0.100000,0.000000
20260823_155010_video_001_c5d9_flow_00001,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00001_win_10s,window_10s,0.000,10.000,0,338.000000,81490.000000,241.094675,82.306092,238.500000,381.000000,0.029656,0.029793,0.021158,0.091210,338.000000,0.000000,81490.000000,0.000000,33.800000,8149.000000,64.000000,5.281250,6.400000,0.000000
20260823_155216_video_001_1ce3_flow_00000,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00000_win_10s,window_10s,0.000,10.000,0,73.000000,17882.000000,244.958904,76.216605,256.000000,363.800000,0.138641,0.143609,0.097497,0.462102,73.000000,0.000000,17882.000000,0.000000,7.300000,1788.200000,55.000000,1.327273,5.500000,0.000000
20260823_155216_video_001_1ce3_flow_00001,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00001_win_10s,window_10s,0.000,10.000,0,80.000000,22408.000000,280.100000,120.488340,290.500000,474.300000,0.125776,0.115111,0.093339,0.321822,80.000000,0.000000,22408.000000,0.000000,8.000000,2240.800000,56.000000,1.428571,5.600000,0.000000
20260823_155349_messaging_001_f90a_flow_00000,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00000_win_10s,window_10s,0.000,10.000,0,1040.000000,1157662.000000,1113.136538,318.459698,1199.500000,1420.000000,0.009620,0.009691,0.006717,0.028477,1040.000000,0.000000,1157662.000000,0.000000,104.000000,115766.200000,9.000000,115.555556,0.900000,0.000000
20260823_155349_messaging_001_f90a_flow_00001,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00001_win_10s,window_10s,0.000,10.000,0,220.000000,45507.000000,206.850000,70.330391,206.500000,326.400000,0.045558,0.045434,0.028673,0.121831,220.000000,0.000000,45507.000000,0.000000,22.000000,4550.700000,75.000000,2.933333,7.500000,0.000000
20260823_155823_messaging_001_2056_flow_00000,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00000_win_10s,window_10s,0.000,10.000,0,1088.000000,241101.000000,221.600184,75.319583,219.000000,347.650000,0.009196,0.009621,0.006274,0.028870,1088.000000,0.000000,241101.000000,0.000000,108.800000,24110.100000,9.000000,120.888889,0.900000,0.000000
20260823_155823_messaging_001_2056_flow_00001,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00001_win_10s,window_10s,0.000,10.000,0,7957.000000,9401169.000000,1181.496670,297.992873,1313.000000,1420.000000,0.001257,0.001243,0.000888,0.003814,7957.000000,0.000000,9401169.000000,0.000000,795.700000,940116.900000,1.000000,7957.000000,0.100000,0.000000
20260823_160152_messaging_001_2144_flow_00000,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00000_win_10s,window_10s,0.000,10.000,0,315.000000,65598.000000,208.247619,75.377204,210.000000,327.300000,0.031356,0.029660,0.021359,0.089431,315.000000,0.000000,65598.000000,0.000000,31.500000,6559.800000,66.000000,4.772727,6.600000,0.000000
20260823_160152_messaging_001_2144_flow_00001,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00001_win_10s,window_10s,0.000,10.000,0,2166.000000,2510258.000000,1158.937211,305.582546,1269.000000,1420.000000,0.004617,0.004510,0.003316,0.013984,2166.000000,0.000000,2510258.000000,0.000000,216.600000,251025.800000,1.000000,2166.000000,0.100000,0.000000
20260823_160304_messaging_001_b4de_flow_00000,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00000_win_10s,window_10s,0.000,10.000,0,369.000000,81030.000000,219.593496,72.948529,219.000000,346.200000,0.027147,0.027935,0.017031,0.085235,369.000000,0.000000,81030.000000,0.000000,36.900000,8103.000000,57.000000,6.473684,5.700000,0.000000
20260823_160304_messaging_001_b4de_flow_00001,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00001_win_10s,window_10s,0.000,10.000,0,2224.000000,2582603.000000,1161.242356,302.853256,1272.000000,1420.000000,0.004498,0.004451,0.003126,0.013582,2224.000000,0.000000,2582603.000000,0.000000,222.400000,258260.300000,1.000000,2224.000000,0.100000,0.000000
20260823_160438_messaging_001_3d1b_flow_00000,real_20260823_160438_messaging_001_3d1b,20260823_160438_messaging_001_3d1b,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160438_messaging_001_3d1b_flow_00000_win_10s,window_10s,0.000,10.000,0,1283.000000,1401030.000000,1091.995323,315.841417,1148.000000,1420.000000,0.007800,0.008023,0.005332,0.022446,1283.000000,0.000000,1401030.000000,0.000000,128.300000,140103.000000,3.000000,427.666667,0.300000,0.000000
