flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,window_id,window_type,window_start,window_end,packet_offset,packet_count,byte_count,mean_packet_size,std_packet_size,median_packet_size,p95_packet_size,mean_iat,std_iat,median_iat,p95_iat,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate,byte_rate,burst_count,mean_burst_size,burst_rate,direction_switch_count
20260823_150936_web_001_534c_flow_00001,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00001_whole,whole_flow,0.000,59.041,0,1029.000000,378136.000000,367.479106,124.563661,366.000000,568.000000,0.057433,0.060228,0.038993,0.181596,1029.000000,0.000000,378136.000000,0.000000,17.428584,6404.640614,426.000000,2.415493,7.215332,0.000000
20260823_151441_video_001_104d_flow_00000,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00000_whole,whole_flow,0.000,59.906,0,15441.000000,17835658.000000,1155.084386,308.544558,1263.000000,1420.000000,0.003880,0.003892,0.002680,0.011675,15441.000000,0.000000,17835658.000000,0.000000,257.752203,297725.545230,1.000000,15441.000000,0.016693,0.000000
20260823_151441_video_001_104d_flow_00001,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00001_whole,whole_flow,0.000,61.017,0,2510.000000,521232.000000,207.662151,72.683902,209.000000,329.000000,0.024319,0.023845,0.017062,0.072447,2510.000000,0.000000,521232.000000,0.000000,41.136001,8542.390423,326.000000,7.699387,5.342763,0.000000
20260823_151621_video_001_efa4_flow_00000,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00000_whole,whole_flow,0.000,61.548,0,3919.000000,4227886.000000,1078.817555,316.939461,1127.000000,1420.000000,0.015709,0.015676,0.011016,0.046473,3919.000000,0.000000,4227886.000000,0.000000,63.673890,68692.510116,156.000000,25.121795,2.534608,0.000000
20260823_151621_video_001_efa4_flow_00001,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00001_whole,whole_flow,0.000,59.206,0,1125.000000,267189.000000,237.501333,82.069560,236.000000,372.600000,0.052675,0.053811,0.034892,0.160600,1125.000000,0.000000,267189.000000,0.000000,19.001387,4512.854660,432.000000,2.604167,7.296532,0.000000
20260823_153012_video_001_641b_flow_00000,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00000_whole,whole_flow,0.000,59.345,0,7741.000000,6044419.000000,780.831805,270.129567,785.000000,1225.000000,0.007667,0.007745,0.005287,0.023280,7741.000000,0.000000,6044419.000000,0.000000,130.440957,101852.448062,16.000000,483.812500,0.269611,0.000000
20260823_153012_video_001_641b_flow_00001,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00001_whole,whole_flow,0.000,59.817,0,7258.000000,7527594.000000,1037.144392,320.092455,1072.000000,1420.000000,0.008243,0.008266,0.005647,0.024713,7258.000000,0.000000,7527594.000000,0.000000,121.335787,125842.731316,13.000000,558.307692,0.217328,0.000000
20260823_153142_video_001_2480_flow_00000,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00000_whole,whole_flow,0.000,60.068,0,979.000000,797366.000000,814.469867,282.068248,825.000000,1292.300000,0.061419,0.063814,0.041095,0.193118,979.000000,0.000000,797366.000000,0.000000,16.298150,13274.352237,416.000000,2.353365,6.925465,0.000000
20260823_153142_video_001_2480_flow_00001,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00001_whole,whole_flow,0.000,57.520,0,510.000000,109834.000000,215.360784,73.608765,215.000000,341.550000,0.113007,0.114176,0.076836,0.316101,510.000000,0.000000,109834.000000,0.000000,8.866430,1909.481280,334.000000,1.526946,5.806642,0.000000
20260823_154438_video_001_566f_flow_00000,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00000_whole,whole_flow,0.000,59.006,0,13318.000000,15405170.000000,1156.717976,306.994738,1267.500000,1420.000000,0.004431,0.004440,0.003068,0.013260,13318.000000,0.000000,15405170.000000,0.000000,225.707638,261080.082332,1.000000,13318.000000,0.016948,0.000000
20260823_154438_video_001_566f_flow_00001,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00001_whole,whole_flow,0.000,56.195,0,2307.000000,552272.000000,239.389684,82.897205,241.000000,376.000000,0.024369,0.024872,0.016603,0.073904,2307.000000,0.000000,552272.000000,0.000000,41.053499,9827.784017,310.000000,7.441935,5.516508,0.000000
20260823_154613_video_001_c9ea_flow_00000,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00000_whole,whole_flow,0.000,59.403,0,10530.000000,12169131.000000,1155.662963,309.896442,1266.000000,1420.000000,0.005642,0.005532,0.004010,0.016873,10530.000000,0.000000,12169131.000000,0.000000,177.264579,204858.108849,2.000000,5265.000000,0.033668,0.000000
20260823_154613_video_001_c9ea_flow_00001,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00001_whole,whole_flow,0.000,61.670,0,1864.000000,402899.000000,216.147532,76.063978,213.000000,340.850000,0.033103,0.032801,0.023441,0.098762,1864.000000,0.000000,402899.000000,0.000000,30.225403,6533.146240,413.000000,4.513317,6.696937,0.000000
20260823_154721_video_001_0564_flow_00000,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00000_whole,whole_flow,0.000,60.250,0,16835.000000,19671517.000000,1168.489278,305.579301,1293.000000,1420.000000,0.003579,0.003617,0.002474,0.010829,16835.000000,0.000000,19671517.000000,0.000000,279.417513,326496.367879,1.000000,16835.000000,0.016597,0.000000
20260823_154721_video_001_0564_flow_00001,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00001_whole,whole_flow,0.000,58.700,0,2339.000000,434649.000000,185.826849,64.651058,186.000000,292.000000,0.025107,0.024468,0.018194,0.074319,2339.000000,0.000000,434649.000000,0.000000,39.846473,7404.544494,313.000000,7.472843,5.332170,0.000000
20260823_154851_video_001_b4dc_flow_00000,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00000_whole,whole_flow,0.000,62.752,0,849.000000,170915.000000,201.313310,68.978280,201.000000,314.000000,0.074000,0.073003,0.050236,0.227821,849.000000,0.000000,170915.000000,0.000000,13.529443,2723.657049,426.000000,1.992958,6.788625,0.000000
20260823_154851_video_001_b4dc_flow_00001,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00001_whole,whole_flow,0.000,57.794,0,2341.000000,2401150.000000,1025.694148,321.441401,1058.000000,1420.000000,0.024698,0.024602,0.017185,0.072144,2341.000000,0.000000,2401150.000000,0.000000,40.505722,41546.481933,298.000000,7.855705,5.156217,0.000000
20260823_155010_video_001_c5d9_flow_00000,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00000_whole,whole_flow,0.000,59.692,0,10403.000000,11731245.000000,1127.679035,312.648532,1212.000000,1420.000000,0.005739,0.005734,0.003972,0.017357,10403.000000,0.000000,11731245.000000,0.000000,174.277000,196528.518660,1.000000,10403.000000,0.016753,0.000000
20260823_155010_video_001_c5d9_flow_00001,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00001_whole,whole_flow,0.000,61.185,0,2237.000000,537404.000000,240.234242,83.337799,239.000000,377.000000,0.027364,0.027884,0.018395,0.084529,2237.000000,0.000000,537404.000000,0.000000,36.561282,8783.271890,376.000000,5.949468,6.145303,0.000000
20260823_155216_video_001_1ce3_flow_00000,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00000_whole,whole_flow,0.000,59.940,0,446.000000,107971.000000,242.087444,85.828403,241.500000,378.250000,0.134697,0.133756,0.091056,0.440844,446.000000,0.000000,107971.000000,0.000000,7.440731,1801.307648,316.000000,1.411392,5.271908,0.000000
20260823_155216_video_001_1ce3_flow_00001,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00001_whole,whole_flow,0.000,58.331,0,490.000000,144065.000000,294.010204,104.635782,299.000000,467.000000,0.119286,0.112944,0.082149,0.345017,490.000000,0.000000,144065.000000,0.000000,8.400368,2469.793910,330.000000,1.484848,5.657391,0.000000
20260823_155349_messaging_001_f90a_flow_00000,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00000_whole,whole_flow,0.000,60.392,0,5994.000000,6696409.000000,1117.185352,315.899895,1197.000000,1420.000000,0.010077,0.010150,0.006961,0.030069,5994.000000,0.000000,6696409.000000,0.000000,99.252312,110883.229064,47.000000,127.531915,0.778255,0.000000
20260823_155349_messaging_001_f90a_flow_00001,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00001_whole,whole_flow,0.000,56.495,0,1313.000000,270687.000000,206.159177,70.872507,206.000000,326.400000,0.043060,0.041013,0.030407,0.122187,1313.000000,0.000000,270687.000000,0.000000,23.241023,4791.350095,417.000000,3.148681,7.381193,0.000000
20260823_155823_messaging_001_2056_flow_00000,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00000_whole,whole_flow,0.000,58.570,0,6411.000000,1395290.000000,217.639994,74.934209,218.000000,340.000000,0.009137,0.009261,0.006449,0.027236,6411.000000,0.000000,1395290.000000,0.000000,109.458292,23822.502031,33.000000,194.272727,0.563426,0.000000
20260823_155823_messaging_001_2056_flow_00001,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00001_whole,whole_flow,0.000,57.876,0,45844.000000,54013801.000000,1178.208730,302.932436,1313.000000,1420.000000,0.001262,0.001266,0.000878,0.003778,45844.000000,0.000000,54013801.000000,0.000000,792.101826,933261.286704,1.000000,45844.000000,0.017278,0.000000
20260823_160152_messaging_001_2144_flow_00000,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00000_whole,whole_flow,0.000,61.182,0,1950.000000,412762.000000,211.672821,75.681259,209.000000,339.000000,0.031391,0.030381,0.022138,0.091912,1950.000000,0.000000,412762.000000,0.000000,31.872157,6746.469377,385.000000,5.064935,6.292708,0.000000
20260823_160152_messaging_001_2144_flow_00001,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00001_whole,whole_flow,0.000,59.065,0,12738.000000,14820027.000000,1163.450071,304.999956,1277.000000,1420.000000,0.004637,0.004599,0.003252,0.013932,12738.000000,0.000000,14820027.000000,0.000000,215.662454,250912.497717,1.000000,12738.000000,0.016931,0.000000
20260823_160304_messaging_001_b4de_flow_00000,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00000_whole,whole_flow,0.000,59.002,0,2182.000000,480340.000000,220.137489,75.286306,221.000000,345.000000,0.027053,0.026813,0.018534,0.080170,2182.000000,0.000000,480340.000000,0.000000,36.981960,8141.115803,360.000000,6.061111,6.101515,0.000000
20260823_160304_messaging_001_b4de_flow_00001,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00001_whole,whole_flow,0.000,59.880,0,13172.000000,15253229.000000,1158.004024,306.672880,1269.000000,1420.000000,0.004546,0.004642,0.003134,0.013774,13172.000000,0.000000,15253229.000000,0.000000,219.972541,254729.087267,1.000000,13172.000000,0.016700,0.000000
20260823_160438_messaging_001_3d1b_flow_00000,real_20260823_160438_messaging_001_3d1b,20260823_160438_messaging_001_3d1b,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160438_messaging_001_3d1b_flow_00000_whole,whole_flow,0.000,60.751,0,7460.000000,8138065.000000,1090.893432,317.694828,1148.000000,1420.000000,0.008145,0.008132,0.005621,0.024474,7460.000000,0.000000,8138065.000000,0.000000,122.797005,133958.446303,14.000000,532.857143,0.230450,0.000000
