flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,window_id,window_type,window_start,window_end,packet_offset,packet_count,byte_count,mean_packet_size,std_packet_size,median_packet_size,p95_packet_size,mean_iat,std_iat,median_iat,p95_iat,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate,byte_rate,burst_count,mean_burst_size,burst_rate,direction_switch_count
20260823_150634_web_001_ddf0_flow_00000,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150634_web_001_ddf0_flow_00000_prefix_50,prefix_50,0.000,7.249,0,50.000000,12711.000000,254.220000,99.781018,240.500000,438.100000,0.147929,0.150063,0.108220,0.391288,50.000000,0.000000,12711.000000,0.000000,6.897957,1753.598551,38.000000,1.315789,5.242447,0.000000
20260823_150634_web_001_ddf0_flow_00001,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150634_web_001_ddf0_flow_00001_prefix_50,prefix_50,0.000,7.318,0,50.000000,12642.000000,252.840000,74.683160,253.000000,386.850000,0.149344,0.169724,0.100980,0.327683,50.000000,0.000000,12642.000000,0.000000,6.832588,1727.551435,37.000000,1.351351,5.056115,0.000000
20260823_150817_web_001_e5b6_flow_00000,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00000_prefix_50,prefix_50,0.000,5.503,0,50.000000,15853.000000,317.060000,103.101583,316.500000,477.600000,0.112305,0.111792,0.065232,0.331207,50.000000,0.000000,15853.000000,0.000000,9.086055,2880.824567,33.000000,1.515152,5.996796,0.000000
20260823_150817_web_001_e5b6_flow_00001,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00001_prefix_50,prefix_50,0.000,6.816,0,50.000000,9018.000000,180.360000,63.631992,179.000000,262.650000,0.139100,0.124870,0.082209,0.360958,50.000000,0.000000,9018.000000,0.000000,7.335811,1323.086935,34.000000,1.470588,4.988352,0.000000
20260823_150936_web_001_534c_flow_00000,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00000_prefix_50,prefix_50,0.000,3.702,0,50.000000,10315.000000,206.300000,76.851871,202.500000,326.100000,0.075560,0.066571,0.051012,0.180696,50.000000,0.000000,10315.000000,0.000000,13.504696,2786.018784,27.000000,1.851852,7.292536,0.000000
20260823_150936_web_001_534c_flow_00001,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00001_prefix_50,prefix_50,0.000,2.754,0,50.000000,18090.000000,361.800000,128.457464,356.500000,573.500000,0.056194,0.087874,0.027656,0.173971,50.000000,0.000000,18090.000000,0.000000,18.158649,6569.799195,19.000000,2.631579,6.900287,0.000000
20260823_151441_video_001_104d_flow_00000,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00000_prefix_50,prefix_50,0.000,0.172,0,50.000000,59328.000000,1186.560000,297.745540,1369.500000,1420.000000,0.003505,0.002986,0.003019,0.009198,50.000000,0.000000,59328.000000,0.000000,291.131432,345444.911520,1.000000,50.000000,5.822629,0.000000
20260823_151441_video_001_104d_flow_00001,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00001_prefix_50,prefix_50,0.000,1.179,0,50.000000,10125.000000,202.500000,85.118329,203.000000,314.100000,0.024071,0.020219,0.019619,0.058440,50.000000,0.000000,10125.000000,0.000000,42.392075,8584.395288,8.000000,6.250000,6.782732,0.000000
20260823_151621_video_001_efa4_flow_00000,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00000_prefix_50,prefix_50,0.000,0.791,0,50.000000,51367.000000,1027.340000,335.685782,1057.000000,1420.000000,0.016140,0.017393,0.012452,0.053210,50.000000,0.000000,51367.000000,0.000000,63.221053,64949.516450,6.000000,8.333333,7.586526,0.000000
20260823_151621_video_001_efa4_flow_00001,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00001_prefix_50,prefix_50,0.000,2.266,0,50.000000,11809.000000,236.180000,80.940890,223.000000,366.400000,0.046248,0.044520,0.030263,0.140791,50.000000,0.000000,11809.000000,0.000000,22.063804,5211.029272,16.000000,3.125000,7.060417,0.000000
20260823_153012_video_001_641b_flow_00000,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00000_prefix_50,prefix_50,0.000,0.288,0,50.000000,34999.000000,699.980000,272.864105,733.500000,1040.000000,0.005884,0.005509,0.004160,0.016879,50.000000,0.000000,34999.000000,0.000000,173.416471,121388.061520,1.000000,50.000000,3.468329,0.000000
20260823_153012_video_001_641b_flow_00001,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00001_prefix_50,prefix_50,0.000,0.289,0,50.000000,49543.000000,990.860000,338.906182,951.500000,1420.000000,0.005906,0.005810,0.005069,0.017487,50.000000,0.000000,49543.000000,0.000000,172.775804,171196.632877,1.000000,50.000000,3.455516,0.000000
20260823_153142_video_001_2480_flow_00000,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00000_prefix_50,prefix_50,0.000,3.104,0,50.000000,39021.000000,780.420000,280.052002,845.500000,1176.650000,0.063346,0.067080,0.042060,0.172665,50.000000,0.000000,39021.000000,0.000000,16.108504,12571.398450,21.000000,2.380952,6.765572,0.000000
20260823_153142_video_001_2480_flow_00001,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00001_prefix_50,prefix_50,0.000,5.237,0,50.000000,10767.000000,215.340000,71.487232,226.000000,314.400000,0.106875,0.102196,0.070764,0.334071,50.000000,0.000000,10767.000000,0.000000,9.547637,2055.988183,29.000000,1.724138,5.537630,0.000000
20260823_154438_video_001_566f_flow_00000,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00000_prefix_50,prefix_50,0.000,0.211,0,50.000000,58033.000000,1160.660000,286.407654,1236.000000,1420.000000,0.004300,0.004039,0.002582,0.012469,50.000000,0.000000,58033.000000,0.000000,237.290615,275413.725038,1.000000,50.000000,4.745812,0.000000
20260823_154438_video_001_566f_flow_00001,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00001_prefix_50,prefix_50,0.000,1.025,0,50.000000,10894.000000,217.880000,67.386539,229.500000,307.850000,0.020927,0.016813,0.018149,0.053843,50.000000,0.000000,10894.000000,0.000000,48.759223,10623.659606,4.000000,12.500000,3.900738,0.000000
20260823_154613_video_001_c9ea_flow_00000,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00000_prefix_50,prefix_50,0.000,0.228,0,50.000000,56158.000000,1123.160000,319.233166,1209.000000,1420.000000,0.004643,0.004121,0.003615,0.010395,50.000000,0.000000,56158.000000,0.000000,219.778961,246846.938110,1.000000,50.000000,4.395579,0.000000
20260823_154613_video_001_c9ea_flow_00001,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00001_prefix_50,prefix_50,0.000,1.757,0,50.000000,10917.000000,218.340000,73.064522,226.000000,327.550000,0.035856,0.034738,0.026753,0.102866,50.000000,0.000000,10917.000000,0.000000,28.458525,6213.634377,13.000000,3.846154,7.399217,0.000000
20260823_154721_video_001_0564_flow_00000,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00000_prefix_50,prefix_50,0.000,0.241,0,50.000000,59361.000000,1187.220000,302.016972,1377.500000,1420.000000,0.004910,0.004780,0.003020,0.015505,50.000000,0.000000,59361.000000,0.000000,207.842560,246754.843583,1.000000,50.000000,4.156851,0.000000
20260823_154721_video_001_0564_flow_00001,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00001_prefix_50,prefix_50,0.000,1.250,0,50.000000,9535.000000,190.700000,67.953293,185.500000,310.600000,0.025519,0.026619,0.016748,0.078166,50.000000,0.000000,9535.000000,0.000000,39.985863,7625.304130,6.000000,8.333333,4.798304,0.000000
20260823_154851_video_001_b4dc_flow_00000,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00000_prefix_50,prefix_50,0.000,3.879,0,50.000000,10329.000000,206.580000,76.624041,216.000000,306.750000,0.079159,0.071159,0.058083,0.243548,50.000000,0.000000,10329.000000,0.000000,12.890652,2662.950821,29.000000,1.724138,7.476578,0.000000
20260823_154851_video_001_b4dc_flow_00001,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00001_prefix_50,prefix_50,0.000,1.256,0,50.000000,51493.000000,1029.860000,292.579631,1118.500000,1420.000000,0.025633,0.023079,0.013690,0.067934,50.000000,0.000000,51493.000000,0.000000,39.808344,40997.021210,11.000000,4.545455,8.757836,0.000000
20260823_155010_video_001_c5d9_flow_00000,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00000_prefix_50,prefix_50,0.000,0.227,0,50.000000,54154.000000,1083.080000,335.053598,1170.000000,1420.000000,0.004642,0.004127,0.002714,0.013569,50.000000,0.000000,54154.000000,0.000000,219.799593,238060.542935,1.000000,50.000000,4.395992,0.000000
20260823_155010_video_001_c5d9_flow_00001,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00001_prefix_50,prefix_50,0.000,1.510,0,50.000000,12461.000000,249.220000,78.037245,243.500000,379.700000,0.030809,0.030926,0.024555,0.104965,50.000000,0.000000,12461.000000,0.000000,33.120237,8254.225515,8.000000,6.250000,5.299238,0.000000
20260823_155216_video_001_1ce3_flow_00000,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00000_prefix_50,prefix_50,0.000,7.857,0,50.000000,12298.000000,245.960000,76.313291,257.500000,367.850000,0.160338,0.153475,0.106779,0.473809,50.000000,0.000000,12298.000000,0.000000,6.364103,1565.314662,41.000000,1.219512,5.218564,0.000000
20260823_155216_video_001_1ce3_flow_00001,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00001_prefix_50,prefix_50,0.000,6.250,0,50.000000,13887.000000,277.740000,117.634316,290.500000,475.500000,0.127548,0.114711,0.092481,0.292218,50.000000,0.000000,13887.000000,0.000000,8.000216,2221.980100,36.000000,1.388889,5.760156,0.000000
20260823_155349_messaging_001_f90a_flow_00000,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00000_prefix_50,prefix_50,0.000,0.352,0,50.000000,54582.000000,1091.640000,308.651892,1165.000000,1420.000000,0.007180,0.008902,0.003298,0.027680,50.000000,0.000000,54582.000000,0.000000,142.110615,155133.631652,1.000000,50.000000,2.842212,0.000000
20260823_155349_messaging_001_f90a_flow_00001,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00001_prefix_50,prefix_50,0.000,2.262,0,50.000000,10816.000000,216.320000,69.503508,217.000000,337.000000,0.046156,0.036435,0.036858,0.108378,50.000000,0.000000,10816.000000,0.000000,22.107932,4782.387760,19.000000,2.631579,8.401014,0.000000
20260823_155823_messaging_001_2056_flow_00000,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00000_prefix_50,prefix_50,0.000,0.477,0,50.000000,11071.000000,221.420000,84.584417,212.000000,360.200000,0.009742,0.007571,0.008294,0.024631,50.000000,0.000000,11071.000000,0.000000,104.748163,23193.338217,1.000000,50.000000,2.094963,0.000000
20260823_155823_messaging_001_2056_flow_00001,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00001_prefix_50,prefix_50,0.000,0.064,0,50.000000,61233.000000,1224.660000,263.631076,1337.500000,1420.000000,0.001300,0.001186,0.001113,0.003970,50.000000,0.000000,61233.000000,0.000000,785.081851,961458.339919,1.000000,50.000000,15.701637,0.000000
20260823_160152_messaging_001_2144_flow_00000,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00000_prefix_50,prefix_50,0.000,1.401,0,50.000000,10973.000000,219.460000,73.805206,213.500000,327.850000,0.028599,0.026941,0.018764,0.083600,50.000000,0.000000,10973.000000,0.000000,35.679604,7830.245867,9.000000,5.555556,6.422329,0.000000
20260823_160152_messaging_001_2144_flow_00001,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00001_prefix_50,prefix_50,0.000,0.232,0,50.000000,53374.000000,1067.480000,345.010912,1141.000000,1420.000000,0.004739,0.004297,0.003769,0.012673,50.000000,0.000000,53374.000000,0.000000,215.332636,229863.282349,1.000000,50.000000,4.306653,0.000000
20260823_160304_messaging_001_b4de_flow_00000,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00000_prefix_50,prefix_50,0.000,0.971,0,50.000000,10661.000000,213.220000,67.636171,196.000000,343.800000,0.019812,0.023106,0.014435,0.053035,50.000000,0.000000,10661.000000,0.000000,51.504036,10981.690635,4.000000,12.500000,4.120323,0.000000
20260823_160304_messaging_001_b4de_flow_00001,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00001_prefix_50,prefix_50,0.000,0.243,0,50.000000,59234.000000,1184.680000,295.491823,1271.500000,1420.000000,0.004952,0.004543,0.003641,0.013534,50.000000,0.000000,59234.000000,0.000000,206.048275,244101.269946,1.000000,50.000000,4.120965,0.000000
20260823_160438_messaging_001_3d1b_flow_00000,real_20260823_160438_messaging_001_3d1b,20260823_160438_messaging_001_3d1b,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160438_messaging_001_3d1b_flow_00000_prefix_50,prefix_50,0.000,0.384,0,50.000000,53632.000000,1072.640000,314.262741,1093.000000,1420.000000,0.007844,0.008721,0.004645,0.030344,50.000000,0.000000,53632.000000,0.000000,130.082700,139531.907643,1.000000,50.000000,2.601654,0.000000
