flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,window_id,window_type,window_start,window_end,packet_offset,packet_count,byte_count,mean_packet_size,std_packet_size,median_packet_size,p95_packet_size,mean_iat,std_iat,median_iat,p95_iat,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate,byte_rate,burst_count,mean_burst_size,burst_rate,direction_switch_count
20260823_150323_web_001_2c60_flow_00000,real_20260823_150323_web_001_2c60,20260823_150323_web_001_2c60,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150323_web_001_2c60_flow_00000_prefix_5,prefix_5,0.000,0.380,0,5.000000,858.000000,171.600000,15.265648,170.000000,194.200000,0.095039,0.101163,0.055200,0.236429,5.000000,0.000000,858.000000,0.000000,13.152429,2256.956859,3.000000,1.666667,7.891458,0.000000
20260823_150323_web_001_2c60_flow_00001,real_20260823_150323_web_001_2c60,20260823_150323_web_001_2c60,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150323_web_001_2c60_flow_00001_prefix_5,prefix_5,0.000,0.764,0,5.000000,922.000000,184.400000,39.368007,194.000000,230.400000,0.191063,0.177690,0.132232,0.433559,5.000000,0.000000,922.000000,0.000000,6.542333,1206.406168,3.000000,1.666667,3.925400,0.000000
20260823_150454_web_001_17f5_flow_00000,real_20260823_150454_web_001_17f5,20260823_150454_web_001_17f5,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150454_web_001_17f5_flow_00000_prefix_5,prefix_5,0.000,0.528,0,5.000000,1285.000000,257.000000,91.433036,294.000000,314.400000,0.131971,0.084990,0.136815,0.232092,5.000000,0.000000,1285.000000,0.000000,9.471766,2434.243946,4.000000,1.250000,7.577413,0.000000
20260823_150454_web_001_17f5_flow_00001,real_20260823_150454_web_001_17f5,20260823_150454_web_001_17f5,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150454_web_001_17f5_flow_00001_prefix_5,prefix_5,0.000,0.393,0,5.000000,1077.000000,215.400000,68.942295,233.000000,277.400000,0.098209,0.103610,0.063645,0.239906,5.000000,0.000000,1077.000000,0.000000,12.727895,2741.588549,3.000000,1.666667,7.636737,0.000000
20260823_150634_web_001_ddf0_flow_00000,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150634_web_001_ddf0_flow_00000_prefix_5,prefix_5,0.000,0.278,0,5.000000,1111.000000,222.200000,62.729260,197.000000,315.200000,0.069458,0.029461,0.062127,0.109412,5.000000,0.000000,1111.000000,0.000000,17.996430,3998.806685,4.000000,1.250000,14.397144,0.000000
20260823_150634_web_001_ddf0_flow_00001,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_150634_web_001_ddf0_flow_00001_prefix_5,prefix_5,0.000,0.488,0,5.000000,1297.000000,259.400000,37.558488,269.000000,306.400000,0.121988,0.035369,0.132589,0.154537,5.000000,0.000000,1297.000000,0.000000,10.246886,2658.042319,5.000000,1.000000,10.246886,0.000000
20260823_150817_web_001_e5b6_flow_00000,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00000_prefix_5,prefix_5,0.000,0.520,0,5.000000,1650.000000,330.000000,83.945220,355.000000,403.200000,0.130117,0.064209,0.108630,0.218008,5.000000,0.000000,1650.000000,0.000000,9.606718,3170.216885,5.000000,1.000000,9.606718,0.000000
20260823_150817_web_001_e5b6_flow_00001,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,20260823_150817_web_001_e5b6_flow_00001_prefix_5,prefix_5,0.000,0.130,0,5.000000,987.000000,197.400000,53.320165,184.000000,270.200000,0.032484,0.026574,0.026778,0.066811,5.000000,0.000000,987.000000,0.000000,38.480355,7596.022037,2.000000,2.500000,15.392142,0.000000
20260823_150936_web_001_534c_flow_00000,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00000_prefix_5,prefix_5,0.000,0.230,0,5.000000,1095.000000,219.000000,80.247118,239.000000,315.600000,0.057483,0.053613,0.035244,0.132598,5.000000,0.000000,1095.000000,0.000000,21.745430,4762.249213,2.000000,2.500000,8.698172,0.000000
20260823_150936_web_001_534c_flow_00001,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_150936_web_001_534c_flow_00001_prefix_5,prefix_5,0.000,0.080,0,5.000000,1904.000000,380.800000,60.855238,394.000000,429.600000,0.020109,0.006378,0.018237,0.028848,5.000000,0.000000,1904.000000,0.000000,62.160153,23670.586136,1.000000,5.000000,12.432031,0.000000
20260823_151441_video_001_104d_flow_00000,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00000_prefix_5,prefix_5,0.000,0.019,0,5.000000,4166.000000,833.200000,406.408366,853.000000,1348.800000,0.004836,0.003946,0.003608,0.010269,5.000000,0.000000,4166.000000,0.000000,258.452586,215342.694791,1.000000,5.000000,51.690517,0.000000
20260823_151441_video_001_104d_flow_00001,real_20260823_151441_video_001_104d,20260823_151441_video_001_104d,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_151441_video_001_104d_flow_00001_prefix_5,prefix_5,0.000,0.164,0,5.000000,1182.000000,236.400000,45.775976,243.000000,284.800000,0.041027,0.020412,0.048595,0.058649,5.000000,0.000000,1182.000000,0.000000,30.467648,7202.551883,3.000000,1.666667,18.280589,0.000000
20260823_151621_video_001_efa4_flow_00000,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00000_prefix_5,prefix_5,0.000,0.059,0,5.000000,5639.000000,1127.800000,337.483866,1345.000000,1420.000000,0.014796,0.007292,0.015610,0.022810,5.000000,0.000000,5639.000000,0.000000,84.481345,95278.060923,1.000000,5.000000,16.896269,0.000000
20260823_151621_video_001_efa4_flow_00001,real_20260823_151621_video_001_efa4,20260823_151621_video_001_efa4,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_151621_video_001_efa4_flow_00001_prefix_5,prefix_5,0.000,0.114,0,5.000000,1211.000000,242.200000,27.483813,260.000000,268.600000,0.028541,0.027537,0.017910,0.066836,5.000000,0.000000,1211.000000,0.000000,43.795976,10607.385439,2.000000,2.500000,17.518390,0.000000
20260823_153012_video_001_641b_flow_00000,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00000_prefix_5,prefix_5,0.000,0.025,0,5.000000,3247.000000,649.400000,183.628538,615.000000,909.600000,0.006356,0.003698,0.006885,0.010136,5.000000,0.000000,3247.000000,0.000000,196.660526,127711.345769,1.000000,5.000000,39.332105,0.000000
20260823_153012_video_001_641b_flow_00001,real_20260823_153012_video_001_641b,20260823_153012_video_001_641b,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_153012_video_001_641b_flow_00001_prefix_5,prefix_5,0.000,0.041,0,5.000000,5041.000000,1008.200000,323.316811,931.000000,1396.400000,0.010350,0.009438,0.009738,0.021141,5.000000,0.000000,5041.000000,0.000000,120.778038,121768.417711,1.000000,5.000000,24.155608,0.000000
20260823_153142_video_001_2480_flow_00000,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00000_prefix_5,prefix_5,0.000,0.070,0,5.000000,3629.000000,725.800000,191.631313,609.000000,988.600000,0.017407,0.010263,0.014179,0.031493,5.000000,0.000000,3629.000000,0.000000,71.809168,52119.093970,1.000000,5.000000,14.361834,0.000000
20260823_153142_video_001_2480_flow_00001,real_20260823_153142_video_001_2480,20260823_153142_video_001_2480,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_153142_video_001_2480_flow_00001_prefix_5,prefix_5,0.000,0.229,0,5.000000,1219.000000,243.800000,49.312879,241.000000,309.600000,0.057348,0.039677,0.052160,0.108909,5.000000,0.000000,1219.000000,0.000000,21.796623,5314.016584,3.000000,1.666667,13.077974,0.000000
20260823_154438_video_001_566f_flow_00000,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00000_prefix_5,prefix_5,0.000,0.007,0,5.000000,5944.000000,1188.800000,204.092528,1172.000000,1420.000000,0.001725,0.000731,0.001876,0.002487,5.000000,0.000000,5944.000000,0.000000,724.592070,861395.052763,1.000000,5.000000,144.918414,0.000000
20260823_154438_video_001_566f_flow_00001,real_20260823_154438_video_001_566f,20260823_154438_video_001_566f,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_twitch_live,real,v2,20260823_154438_video_001_566f_flow_00001_prefix_5,prefix_5,0.000,0.076,0,5.000000,970.000000,194.000000,59.035582,210.000000,255.200000,0.018896,0.008322,0.019181,0.028824,5.000000,0.000000,970.000000,0.000000,66.151383,12833.368325,1.000000,5.000000,13.230277,0.000000
20260823_154613_video_001_c9ea_flow_00000,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00000_prefix_5,prefix_5,0.000,0.021,0,5.000000,6293.000000,1258.600000,120.347164,1306.000000,1394.200000,0.005325,0.003493,0.005619,0.009367,5.000000,0.000000,6293.000000,0.000000,234.752808,295459.884558,1.000000,5.000000,46.950562,0.000000
20260823_154613_video_001_c9ea_flow_00001,real_20260823_154613_video_001_c9ea,20260823_154613_video_001_c9ea,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_154613_video_001_c9ea_flow_00001_prefix_5,prefix_5,0.000,0.243,0,5.000000,1249.000000,249.800000,75.644960,246.000000,347.000000,0.060632,0.064690,0.028010,0.150793,5.000000,0.000000,1249.000000,0.000000,20.616077,5149.895978,2.000000,2.500000,8.246431,0.000000
20260823_154721_video_001_0564_flow_00000,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00000_prefix_5,prefix_5,0.000,0.019,0,5.000000,6209.000000,1241.800000,234.790460,1358.000000,1420.000000,0.004775,0.003336,0.004428,0.009065,5.000000,0.000000,6209.000000,0.000000,261.754263,325046.444137,1.000000,5.000000,52.350853,0.000000
20260823_154721_video_001_0564_flow_00001,real_20260823_154721_video_001_0564,20260823_154721_video_001_0564,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_154721_video_001_0564_flow_00001_prefix_5,prefix_5,0.000,0.065,0,5.000000,770.000000,154.000000,66.774247,147.000000,248.600000,0.016300,0.012795,0.009045,0.034054,5.000000,0.000000,770.000000,0.000000,76.686148,11809.666727,1.000000,5.000000,15.337230,0.000000
20260823_154851_video_001_b4dc_flow_00000,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00000_prefix_5,prefix_5,0.000,0.194,0,5.000000,937.000000,187.400000,82.785506,213.000000,291.400000,0.048609,0.016590,0.056554,0.060797,5.000000,0.000000,937.000000,0.000000,25.715518,4819.088011,4.000000,1.250000,20.572414,0.000000
20260823_154851_video_001_b4dc_flow_00001,real_20260823_154851_video_001_b4dc,20260823_154851_video_001_b4dc,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_vimeo_720p,real,v2,20260823_154851_video_001_b4dc_flow_00001_prefix_5,prefix_5,0.000,0.055,0,5.000000,5903.000000,1180.600000,139.892244,1222.000000,1321.400000,0.013851,0.014821,0.008209,0.034424,5.000000,0.000000,5903.000000,0.000000,90.248419,106547.283430,1.000000,5.000000,18.049684,0.000000
20260823_155010_video_001_c5d9_flow_00000,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00000_prefix_5,prefix_5,0.000,0.018,0,5.000000,4505.000000,901.000000,322.792813,890.000000,1348.600000,0.004456,0.002147,0.005315,0.006257,5.000000,0.000000,4505.000000,0.000000,280.491422,252722.771104,1.000000,5.000000,56.098284,0.000000
20260823_155010_video_001_c5d9_flow_00001,real_20260823_155010_video_001_c5d9,20260823_155010_video_001_c5d9,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_netflix_4k,real,v2,20260823_155010_video_001_c5d9_flow_00001_prefix_5,prefix_5,0.000,0.189,0,5.000000,1254.000000,250.800000,76.185038,239.000000,355.000000,0.047203,0.054625,0.020918,0.123982,5.000000,0.000000,1254.000000,0.000000,26.481089,6641.457154,2.000000,2.500000,10.592436,0.000000
20260823_155216_video_001_1ce3_flow_00000,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00000_prefix_5,prefix_5,0.000,0.318,0,5.000000,1371.000000,274.200000,76.376436,229.000000,374.600000,0.079485,0.022023,0.079957,0.104870,5.000000,0.000000,1371.000000,0.000000,15.726262,4312.141148,5.000000,1.000000,15.726262,0.000000
20260823_155216_video_001_1ce3_flow_00001,real_20260823_155216_video_001_1ce3,20260823_155216_video_001_1ce3,Video,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,vid_dailymotion_sd,real,v2,20260823_155216_video_001_1ce3_flow_00001_prefix_5,prefix_5,0.000,0.516,0,5.000000,1639.000000,327.800000,122.303557,349.000000,459.400000,0.129119,0.098433,0.097140,0.263933,5.000000,0.000000,1639.000000,0.000000,9.681022,3173.439072,4.000000,1.250000,7.744818,0.000000
20260823_155349_messaging_001_f90a_flow_00000,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00000_prefix_5,prefix_5,0.000,0.066,0,5.000000,5827.000000,1165.400000,250.805582,1187.000000,1410.800000,0.016512,0.011018,0.017874,0.028342,5.000000,0.000000,5827.000000,0.000000,75.700692,88221.586579,1.000000,5.000000,15.140138,0.000000
20260823_155349_messaging_001_f90a_flow_00001,real_20260823_155349_messaging_001_f90a,20260823_155349_messaging_001_f90a,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_whatsapp_web,real,v2,20260823_155349_messaging_001_f90a_flow_00001_prefix_5,prefix_5,0.000,0.164,0,5.000000,1068.000000,213.600000,56.471586,221.000000,288.000000,0.040943,0.027699,0.037775,0.074822,5.000000,0.000000,1068.000000,0.000000,30.530409,6521.295335,3.000000,1.666667,18.318245,0.000000
20260823_155823_messaging_001_2056_flow_00000,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00000_prefix_5,prefix_5,0.000,0.020,0,5.000000,1225.000000,245.000000,59.833101,230.000000,335.600000,0.004906,0.003321,0.005624,0.008195,5.000000,0.000000,1225.000000,0.000000,254.783497,62421.956698,1.000000,5.000000,50.956699,0.000000
20260823_155823_messaging_001_2056_flow_00001,real_20260823_155823_messaging_001_2056,20260823_155823_messaging_001_2056,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_155823_messaging_001_2056_flow_00001_prefix_5,prefix_5,0.000,0.008,0,5.000000,6581.000000,1316.200000,141.019715,1420.000000,1420.000000,0.002075,0.002001,0.001273,0.004860,5.000000,0.000000,6581.000000,0.000000,602.335629,792794.155345,1.000000,5.000000,120.467126,0.000000
20260823_160152_messaging_001_2144_flow_00000,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00000_prefix_5,prefix_5,0.000,0.055,0,5.000000,920.000000,184.000000,77.905070,199.000000,270.000000,0.013698,0.010059,0.012130,0.026709,5.000000,0.000000,920.000000,0.000000,91.252558,16790.470637,1.000000,5.000000,18.250512,0.000000
20260823_160152_messaging_001_2144_flow_00001,real_20260823_160152_messaging_001_2144,20260823_160152_messaging_001_2144,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_discord_text,real,v2,20260823_160152_messaging_001_2144_flow_00001_prefix_5,prefix_5,0.000,0.023,0,5.000000,3874.000000,774.800000,285.086233,830.000000,1110.200000,0.005650,0.002554,0.006289,0.008113,5.000000,0.000000,3874.000000,0.000000,221.237488,171414.805790,1.000000,5.000000,44.247498,0.000000
20260823_160304_messaging_001_b4de_flow_00000,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00000_prefix_5,prefix_5,0.000,0.097,0,5.000000,1112.000000,222.400000,60.990491,211.000000,311.000000,0.024186,0.006805,0.025318,0.031569,5.000000,0.000000,1112.000000,0.000000,51.683418,11494.392191,1.000000,5.000000,10.336684,0.000000
20260823_160304_messaging_001_b4de_flow_00001,real_20260823_160304_messaging_001_b4de,20260823_160304_messaging_001_b4de,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160304_messaging_001_b4de_flow_00001_prefix_5,prefix_5,0.000,0.038,0,5.000000,6219.000000,1243.800000,243.368363,1350.000000,1420.000000,0.009410,0.005567,0.007573,0.016941,5.000000,0.000000,6219.000000,0.000000,132.842690,165229.737869,1.000000,5.000000,26.568538,0.000000
20260823_160438_messaging_001_3d1b_flow_00000,real_20260823_160438_messaging_001_3d1b,20260823_160438_messaging_001_3d1b,Messaging,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,msg_slack_chat,real,v2,20260823_160438_messaging_001_3d1b_flow_00000_prefix_5,prefix_5,0.000,0.012,0,5.000000,5074.000000,1014.800000,372.795601,1223.000000,1389.600000,0.002950,0.002913,0.002430,0.006569,5.000000,0.000000,5074.000000,0.000000,423.729823,430001.023874,1.000000,5.000000,84.745965,0.000000
