flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,window_id,window_index,window_start,window_end,packet_count,byte_count,mean_packet_size,std_packet_size,median_packet_size,p90_packet_size,p95_packet_size,mean_iat,std_iat,median_iat,p90_iat,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,burst_count,mean_burst_size,burst_rate,direction_switch_count
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w013,13,6.500,7.500,28.000000,6745.000000,240.892857,76.010027,232.500000,344.500000,357.600000,0.035723,0.041907,0.024326,0.086627,28.000000,0.000000,6745.000000,0.000000,28.000000,6745.000000,7.000000,4.000000,7.000000,0.000000
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w014,14,7.000,8.000,39.000000,8215.000000,210.641026,75.329188,213.000000,306.600000,343.300000,0.026197,0.024504,0.022298,0.056486,39.000000,0.000000,8215.000000,0.000000,39.000000,8215.000000,7.000000,5.571429,7.000000,0.000000
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w015,15,7.500,8.500,43.000000,9620.000000,223.720930,85.339902,216.000000,321.200000,368.300000,0.023256,0.020639,0.018763,0.058566,43.000000,0.000000,9620.000000,0.000000,43.000000,9620.000000,8.000000,5.375000,8.000000,0.000000
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w016,16,8.000,9.000,32.000000,7582.000000,236.937500,84.286690,237.500000,323.100000,358.400000,0.030962,0.025226,0.024928,0.058954,32.000000,0.000000,7582.000000,0.000000,32.000000,7582.000000,11.000000,2.909091,11.000000,0.000000
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w017,17,8.500,9.500,31.000000,6646.000000,214.387097,72.408642,215.000000,298.000000,322.500000,0.031817,0.024657,0.037060,0.056719,31.000000,0.000000,6646.000000,0.000000,31.000000,6646.000000,10.000000,3.100000,10.000000,0.000000
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w018,18,9.000,10.000,29.000000,6544.000000,225.655172,74.755360,210.000000,326.800000,350.600000,0.032444,0.028872,0.023069,0.076710,29.000000,0.000000,6544.000000,0.000000,29.000000,6544.000000,9.000000,3.222222,9.000000,0.000000
20260823_144333_web_001_5c95_flow_00000,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00000_w019,19,9.500,10.500,34.000000,8179.000000,240.558824,78.910668,227.500000,347.800000,374.400000,0.028549,0.028234,0.019759,0.081975,34.000000,0.000000,8179.000000,0.000000,34.000000,8179.000000,7.000000,4.857143,7.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w000,0,0.000,1.000,81.000000,79022.000000,975.580247,348.531978,1029.000000,1420.000000,1420.000000,0.012362,0.014074,0.008088,0.027297,81.000000,0.000000,79022.000000,0.000000,81.000000,79022.000000,3.000000,27.000000,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w001,1,0.500,1.500,71.000000,73279.000000,1032.098592,326.388784,1086.000000,1420.000000,1420.000000,0.013794,0.014727,0.008671,0.032264,71.000000,0.000000,73279.000000,0.000000,71.000000,73279.000000,3.000000,23.666667,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w002,2,1.000,2.000,66.000000,73073.000000,1107.166667,280.535288,1130.500000,1420.000000,1420.000000,0.015212,0.015401,0.009801,0.035993,66.000000,0.000000,73073.000000,0.000000,66.000000,73073.000000,5.000000,13.200000,5.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w003,3,1.500,2.500,47.000000,52427.000000,1115.468085,273.543248,1210.000000,1420.000000,1420.000000,0.020480,0.018935,0.014105,0.045380,47.000000,0.000000,52427.000000,0.000000,47.000000,52427.000000,5.000000,9.400000,5.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w004,4,2.000,3.000,54.000000,57888.000000,1072.000000,290.767630,1152.500000,1420.000000,1420.000000,0.017986,0.017125,0.011873,0.042581,54.000000,0.000000,57888.000000,0.000000,54.000000,57888.000000,3.000000,18.000000,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w005,5,2.500,3.500,60.000000,63914.000000,1065.233333,296.112105,1121.500000,1420.000000,1420.000000,0.016046,0.014963,0.010821,0.033888,60.000000,0.000000,63914.000000,0.000000,60.000000,63914.000000,3.000000,20.000000,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w006,6,3.000,4.000,60.000000,65627.000000,1093.783333,275.998194,1143.500000,1420.000000,1420.000000,0.015626,0.015454,0.011617,0.029136,60.000000,0.000000,65627.000000,0.000000,60.000000,65627.000000,3.000000,20.000000,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w007,7,3.500,4.500,71.000000,75159.000000,1058.577465,305.987511,1098.000000,1420.000000,1420.000000,0.013448,0.010733,0.009860,0.028155,71.000000,0.000000,75159.000000,0.000000,71.000000,75159.000000,1.000000,71.000000,1.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w008,8,4.000,5.000,75.000000,78160.000000,1042.133333,338.301181,1094.000000,1420.000000,1420.000000,0.013420,0.011129,0.010077,0.030279,75.000000,0.000000,78160.000000,0.000000,75.000000,78160.000000,1.000000,75.000000,1.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w009,9,4.500,5.500,64.000000,67797.000000,1059.328125,359.468925,1193.000000,1420.000000,1420.000000,0.015482,0.016464,0.011982,0.030444,64.000000,0.000000,67797.000000,0.000000,64.000000,67797.000000,4.000000,16.000000,4.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w010,10,5.000,6.000,59.000000,63659.000000,1078.966102,356.544621,1225.000000,1420.000000,1420.000000,0.017039,0.021369,0.011818,0.034149,59.000000,0.000000,63659.000000,0.000000,59.000000,63659.000000,6.000000,9.833333,6.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w011,11,5.500,6.500,59.000000,65521.000000,1110.525424,312.420368,1201.000000,1420.000000,1420.000000,0.016404,0.017866,0.012303,0.031619,59.000000,0.000000,65521.000000,0.000000,59.000000,65521.000000,4.000000,14.750000,4.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w012,12,6.000,7.000,55.000000,63699.000000,1158.163636,294.801922,1227.000000,1420.000000,1420.000000,0.017778,0.014393,0.012932,0.038086,55.000000,0.000000,63699.000000,0.000000,55.000000,63699.000000,3.000000,18.333333,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w013,13,6.500,7.500,73.000000,81780.000000,1120.273973,305.783488,1205.000000,1420.000000,1420.000000,0.013355,0.011852,0.009954,0.031754,73.000000,0.000000,81780.000000,0.000000,73.000000,81780.000000,1.000000,73.000000,1.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w014,14,7.000,8.000,76.000000,81423.000000,1071.355263,317.030702,1117.500000,1420.000000,1420.000000,0.012995,0.011546,0.010030,0.027466,76.000000,0.000000,81423.000000,0.000000,76.000000,81423.000000,2.000000,38.000000,2.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w015,15,7.500,8.500,64.000000,70811.000000,1106.421875,297.574035,1164.500000,1420.000000,1420.000000,0.015500,0.012217,0.012201,0.028603,64.000000,0.000000,70811.000000,0.000000,64.000000,70811.000000,3.000000,21.333333,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w016,16,8.000,9.000,60.000000,67874.000000,1131.233333,280.593678,1171.000000,1420.000000,1420.000000,0.016647,0.012565,0.013662,0.034388,60.000000,0.000000,67874.000000,0.000000,60.000000,67874.000000,2.000000,30.000000,2.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w017,17,8.500,9.500,61.000000,64178.000000,1052.098361,308.325074,1079.000000,1420.000000,1420.000000,0.016356,0.015525,0.012355,0.037551,61.000000,0.000000,64178.000000,0.000000,61.000000,64178.000000,3.000000,20.333333,3.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w018,18,9.000,10.000,63.000000,65833.000000,1044.968254,328.743397,1043.000000,1420.000000,1420.000000,0.015903,0.019036,0.009002,0.038415,63.000000,0.000000,65833.000000,0.000000,63.000000,65833.000000,5.000000,12.600000,5.000000,0.000000
20260823_144333_web_001_5c95_flow_00001,real_20260823_144333_web_001_5c95,20260823_144333_web_001_5c95,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,20260823_144333_web_001_5c95_flow_00001_w019,19,9.500,10.500,59.000000,63525.000000,1076.694915,330.812828,1165.000000,1420.000000,1420.000000,0.016956,0.019389,0.010410,0.037119,59.000000,0.000000,63525.000000,0.000000,59.000000,63525.000000,6.000000,9.833333,6.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w000,0,0.000,1.000,7.000000,2305.000000,329.285714,118.564888,310.000000,477.400000,497.200000,0.166408,0.143145,0.107777,0.334458,7.000000,0.000000,2305.000000,0.000000,7.000000,2305.000000,6.000000,1.166667,6.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w001,1,0.500,1.500,10.000000,2578.000000,257.800000,98.208757,268.000000,358.100000,372.050000,0.090670,0.138150,0.031765,0.188014,10.000000,0.000000,2578.000000,0.000000,10.000000,2578.000000,4.000000,2.500000,4.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w002,2,1.000,2.000,13.000000,3795.000000,291.923077,96.069255,301.000000,381.600000,406.400000,0.069479,0.056292,0.060673,0.117622,13.000000,0.000000,3795.000000,0.000000,13.000000,3795.000000,8.000000,1.625000,8.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w003,3,1.500,2.500,8.000000,2317.000000,289.625000,108.617376,323.500000,385.900000,411.450000,0.104757,0.048144,0.095484,0.153021,8.000000,0.000000,2317.000000,0.000000,8.000000,2317.000000,8.000000,1.000000,8.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w004,4,2.000,3.000,5.000000,1006.000000,201.200000,116.844170,246.000000,322.400000,334.200000,0.225215,0.137374,0.180926,0.382952,5.000000,0.000000,1006.000000,0.000000,5.000000,1006.000000,5.000000,1.000000,5.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w005,5,2.500,3.500,4.000000,988.000000,247.000000,106.974296,291.500000,326.800000,333.400000,0.245280,0.137926,0.156221,0.383323,4.000000,0.000000,988.000000,0.000000,4.000000,988.000000,4.000000,1.000000,4.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w006,6,3.000,4.000,5.000000,1492.000000,298.400000,51.608526,296.000000,358.600000,364.800000,0.203930,0.155603,0.162268,0.374978,5.000000,0.000000,1492.000000,0.000000,5.000000,1492.000000,4.000000,1.250000,4.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w007,7,3.500,4.500,5.000000,1414.000000,282.800000,47.304968,273.000000,336.600000,353.800000,0.133587,0.094129,0.118803,0.238866,5.000000,0.000000,1414.000000,0.000000,5.000000,1414.000000,4.000000,1.250000,4.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w008,8,4.000,5.000,5.000000,1188.000000,237.600000,65.859244,273.000000,284.600000,284.800000,0.167592,0.121961,0.156093,0.298590,5.000000,0.000000,1188.000000,0.000000,5.000000,1188.000000,4.000000,1.250000,4.000000,0.000000
20260823_145151_web_001_0bbf_flow_00000,real_20260823_145151_web_001_0bbf,20260823_145151_web_001_0bbf,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,20260823_145151_web_001_0bbf_flow_00000_w009,9,4.500,5.500,6.000000,1518.000000,253.000000,87.233403,246.000000,345.000000,375.500000,0.138985,0.132887,0.050240,0.305907,6.000000,0.000000,1518.000000,0.000000,6.000000,1518.000000,4.000000,1.500000,4.000000,0.000000
